subID,RT,faceChoice,carChoice,faceCorrect,carCorrect,cueIdx,coh1,coh2,stimOnsetTime,respTime,timeout,accuracy
10,516,1,0,1,0,0,0,1,313252,313768,0,1
10,450,1,0,1,0,2,0,1,316617,317067,0,1
10,433,0,1,0,1,1,0,1,319800,320233,0,1
10,434,0,1,0,1,2,1,0,322815,323249,0,1
10,566,1,0,1,0,2,1,0,325848,326414,0,1
10,583,0,1,1,0,1,0,1,329213,329796,0,0
10,550,0,1,0,1,1,1,0,332695,333245,0,1
10,566,1,0,1,0,2,1,0,335828,336394,0,1
10,533,0,1,0,1,0,1,0,338977,339510,0,1
10,583,0,1,0,1,0,0,1,342192,342775,0,1
10,517,0,1,0,1,0,0,1,345791,346308,0,1
10,350,0,1,1,0,0,0,1,348873,349223,0,0
10,517,0,1,1,0,2,1,0,351939,352456,0,0
10,350,1,0,1,0,2,0,1,355288,355638,0,1
10,383,0,1,0,1,1,0,1,358637,359020,0,1
10,383,0,1,0,1,1,0,1,361703,362086,0,1
10,700,0,1,1,0,0,0,1,364885,365585,0,0
10,433,0,1,0,1,0,1,0,368534,368967,0,1
10,384,1,0,1,0,2,0,1,371799,372183,0,1
10,483,0,1,0,1,1,1,0,374982,375465,0,1
10,383,0,1,0,1,1,0,1,378181,378564,0,1
10,333,0,1,0,1,1,0,1,381413,381746,0,1
10,383,1,0,1,0,1,0,1,384279,384662,0,1
10,450,1,0,1,0,2,0,1,387377,387827,0,1
10,316,0,1,0,1,1,1,0,390810,391126,0,1
10,467,0,1,0,1,0,1,0,393892,394359,0,1
10,383,0,1,0,1,0,0,1,396991,397374,0,1
10,450,0,1,0,1,2,1,0,400390,400840,0,1
10,434,1,0,1,0,2,0,1,403855,404289,0,1
10,417,0,1,0,1,1,0,1,407071,407488,0,1
10,516,0,1,0,1,2,0,1,410187,410703,0,1
10,433,0,1,0,1,0,0,1,413469,413902,0,1
10,366,0,1,0,1,0,1,0,416885,417251,0,1
10,450,1,0,1,0,2,1,0,420083,420533,0,1
10,517,0,1,0,1,1,0,1,423232,423749,0,1
10,500,1,0,1,0,2,0,1,426748,427248,0,1
10,500,0,1,0,1,2,1,0,430180,430680,0,1
10,416,0,1,1,0,0,1,0,433296,433712,0,0
10,566,1,0,1,0,1,0,1,436495,437061,0,1
10,516,1,0,1,0,2,0,1,440044,440560,0,1
10,484,1,0,1,0,0,0,1,443342,443826,0,1
10,684,1,0,1,0,0,0,1,446691,447375,0,1
10,533,0,1,0,1,0,0,1,450390,450923,0,1
10,500,0,1,0,1,1,1,0,453856,454356,0,1
10,367,0,1,1,0,1,1,0,457371,457738,0,0
10,367,0,1,0,1,1,1,0,460703,461070,0,1
10,533,1,0,1,0,0,0,1,464086,464619,0,1
10,600,1,0,1,0,1,1,0,467218,467818,0,1
10,467,0,1,0,1,1,0,1,470500,470967,0,1
10,499,0,1,0,1,0,0,1,473833,474332,0,1
10,450,1,0,1,0,0,0,1,476965,477415,0,1
10,417,0,1,0,1,1,0,1,480080,480497,0,1
10,400,1,0,1,0,2,0,1,483313,483713,0,1
10,483,0,1,0,1,1,0,1,486495,486978,0,1
10,467,1,0,1,0,2,1,0,489744,490211,0,1
10,400,1,0,1,0,0,0,1,493126,493526,0,1
10,433,0,1,0,1,0,1,0,496325,496758,0,1
10,516,0,1,0,1,0,0,1,499541,500057,0,1
10,666,0,1,0,1,0,0,1,502973,503639,0,1
10,634,0,1,1,0,2,0,1,519185,519819,0,0
10,517,0,1,0,1,0,0,1,522734,523251,0,1
10,533,1,0,1,0,1,1,0,526017,526550,0,1
10,417,1,0,1,0,2,0,1,529532,529949,0,1
10,650,0,1,0,1,0,1,0,532581,533231,0,1
10,466,1,0,1,0,1,0,1,536147,536613,0,1
10,416,0,1,0,1,1,0,1,539229,539645,0,1
10,499,0,1,0,1,1,1,0,542345,542844,0,1
10,567,0,1,1,0,0,1,0,545743,546310,0,0
10,516,0,1,0,1,2,0,1,549176,549692,0,1
10,500,0,1,0,1,1,0,1,552691,553191,0,1
10,484,0,1,0,1,2,1,0,556173,556657,0,1
10,417,0,1,0,1,1,0,1,559289,559706,0,1
10,416,0,1,0,1,2,0,1,562305,562721,0,1
10,433,1,0,1,0,2,1,0,565287,565720,0,1
10,566,1,0,1,0,1,1,0,568553,569119,0,1
10,583,0,1,0,1,2,0,1,571818,572401,0,1
10,450,0,1,0,1,1,1,0,574984,575434,0,1
10,483,1,0,1,0,1,0,1,578083,578566,0,1
10,417,0,1,0,1,1,1,0,581315,581732,0,1
10,667,1,0,1,0,2,0,1,584414,585081,0,1
10,450,0,1,0,1,0,1,0,588013,588463,0,1
10,517,0,1,0,1,0,1,0,591245,591762,0,1
10,500,1,0,1,0,2,1,0,594711,595211,0,1
10,467,0,1,0,1,0,1,0,597843,598310,0,1
10,566,0,1,1,0,2,0,1,601142,601708,0,0
10,533,0,1,0,1,0,1,0,604441,604974,0,1
10,500,1,0,1,0,2,1,0,607923,608423,0,1
10,583,0,1,1,0,2,1,0,611439,612022,0,0
10,534,0,1,0,1,0,1,0,614787,615321,0,1
10,533,0,1,0,1,1,1,0,618070,618603,0,1
10,549,1,0,1,0,2,0,1,621569,622118,0,1
10,467,1,0,1,0,2,0,1,624684,625151,0,1
10,467,0,1,0,1,1,1,0,628016,628483,0,1
10,566,0,1,0,1,1,1,0,631199,631765,0,1
10,416,0,1,1,0,0,1,0,634681,635097,0,0
10,483,0,1,0,1,0,1,0,637763,638246,0,1
10,433,0,1,0,1,1,0,1,640896,641329,0,1
10,450,0,1,1,0,0,0,1,644011,644461,0,0
10,400,0,1,1,0,0,1,0,647477,647877,0,0
10,600,1,0,1,0,1,1,0,650542,651142,0,1
10,650,0,1,1,0,0,1,0,654091,654741,0,0
10,750,1,0,1,0,0,0,1,657690,658440,0,1
10,500,0,1,0,1,0,0,1,660989,661489,0,1
10,500,0,1,1,0,2,1,0,664338,664838,0,0
10,483,0,1,0,1,0,0,1,667454,667937,0,1
10,433,0,1,0,1,0,1,0,670519,670952,0,1
10,567,1,0,1,0,0,1,0,673718,674285,0,1
10,516,0,1,0,1,1,1,0,676984,677500,0,1
10,466,0,1,0,1,0,1,0,680133,680599,0,1
10,550,0,1,0,1,2,1,0,683132,683682,0,1
10,600,0,1,0,1,1,1,0,686381,686981,0,1
10,633,1,0,0,1,2,0,1,689896,690529,0,0
10,534,0,1,1,0,2,0,1,693428,693962,0,0
10,517,0,1,0,1,0,1,0,696544,697061,0,1
10,533,1,0,1,0,0,1,0,699726,700259,0,1
10,500,1,0,1,0,2,1,0,703192,703692,0,1
10,500,1,0,1,0,2,1,0,706291,706791,0,1
10,483,1,0,1,0,2,1,0,709373,709856,0,1
10,517,1,0,1,0,0,1,0,712555,713072,0,1
10,550,1,0,1,0,1,0,1,715871,716421,0,1
10,550,0,1,0,1,1,0,1,719270,719820,0,1
10,634,1,0,1,0,2,0,1,722785,723419,0,1
10,467,1,0,1,0,2,0,1,726101,726568,0,1
10,816,1,0,1,0,0,0,1,729150,729966,0,1
10,633,1,0,1,0,0,1,0,732949,733582,0,1
10,516,1,0,1,0,2,0,1,736498,737014,0,1
10,484,1,0,1,0,0,1,0,739896,740380,0,1
10,966,1,0,1,0,0,0,1,743312,744278,0,1
10,417,1,0,1,0,2,0,1,747027,747444,0,1
10,400,1,0,1,0,2,0,1,750026,750426,0,1
10,550,0,1,0,1,0,0,1,753142,753692,0,1
10,467,1,0,1,0,2,0,1,756541,757008,0,1
10,500,0,1,1,0,2,1,0,776887,777387,0,0
10,550,1,0,1,0,0,0,1,780186,780736,0,1
10,517,0,1,0,1,2,0,1,783368,783885,0,1
10,734,1,0,1,0,1,1,0,786500,787234,0,1
10,567,0,1,1,0,2,0,1,789816,790383,0,0
10,500,0,1,0,1,2,0,1,793015,793515,0,1
10,533,0,1,1,0,2,0,1,796097,796630,0,0
10,433,0,1,0,1,2,0,1,799246,799679,0,1
10,383,0,1,1,0,2,1,0,802562,802945,0,0
10,450,0,1,0,1,1,0,1,805944,806394,0,1
10,650,1,0,1,0,0,0,1,809076,809726,0,1
10,550,0,1,0,1,2,0,1,812725,813275,0,1
10,517,1,0,1,0,2,1,0,816007,816524,0,1
10,483,0,1,0,1,1,1,0,819273,819756,0,1
10,466,0,1,0,1,1,1,0,822322,822788,0,1
10,416,0,1,0,1,0,1,0,825588,826004,0,1
10,583,0,1,1,0,2,1,0,829020,829603,0,0
10,433,0,1,1,0,0,1,0,832519,832952,0,0
10,533,0,1,1,0,0,0,1,835534,836067,0,0
10,467,1,0,1,0,2,1,0,838600,839067,0,1
10,483,0,1,0,1,0,1,0,841899,842382,0,1
10,433,1,0,1,0,2,0,1,845015,845448,0,1
10,583,0,1,1,0,1,1,0,848214,848797,0,0
10,517,0,1,1,0,0,1,0,851562,852079,0,0
10,783,1,0,1,0,1,0,1,854878,855661,0,1
10,533,0,1,0,1,0,0,1,858277,858810,0,1
10,517,0,1,0,1,1,0,1,861442,861959,0,1
10,383,0,1,0,1,1,0,1,864908,865291,0,1
10,500,0,1,0,1,0,0,1,868257,868757,0,1
10,466,1,0,1,0,2,0,1,871606,872072,0,1
10,434,0,1,0,1,0,1,0,874871,875305,0,1
10,467,0,1,0,1,1,0,1,877987,878454,0,1
10,733,0,1,1,0,1,0,1,881319,882052,0,0
10,467,0,1,1,0,1,1,0,884968,885435,0,0
10,517,1,0,1,0,2,1,0,888400,888917,0,1
10,683,1,0,1,0,2,1,0,891699,892382,0,1
10,450,0,1,1,0,2,1,0,895048,895498,0,0
10,517,1,0,1,0,0,1,0,898130,898647,0,1
10,433,1,0,1,0,2,0,1,901263,901696,0,1
10,550,0,1,1,0,0,1,0,904712,905262,0,0
10,483,1,0,1,0,2,1,0,908144,908627,0,1
10,500,0,1,0,1,1,1,0,911259,911759,0,1
10,450,0,1,0,1,0,1,0,914558,915008,0,1
10,517,1,0,1,0,0,1,0,917774,918291,0,1
10,533,0,1,0,1,0,1,0,921156,921689,0,1
10,467,0,1,0,1,1,1,0,924355,924822,0,1
10,533,1,0,1,0,2,1,0,927754,928287,0,1
10,567,0,1,0,1,1,0,1,931003,931570,0,1
10,550,1,0,1,0,2,1,0,934185,934735,0,1
10,400,1,0,1,0,2,0,1,937501,937901,0,1
10,517,1,0,1,0,1,0,1,940916,941433,0,1
10,517,1,0,1,0,0,1,0,944315,944832,0,1
10,466,1,0,1,0,0,0,1,947681,948147,0,1
10,449,1,0,1,0,0,0,1,950747,951196,0,1
10,533,1,0,1,0,0,1,0,953779,954312,0,1
10,534,0,1,0,1,1,0,1,957194,957728,0,1
10,583,0,1,0,1,1,1,0,960327,960910,0,1
10,599,1,0,1,0,1,1,0,963776,964375,0,1
10,450,1,0,1,0,1,1,0,967041,967491,0,1
10,499,0,1,0,1,1,0,1,970074,970573,0,1
10,500,0,1,0,1,0,0,1,973272,973772,0,1
10,534,0,1,0,1,0,0,1,976471,977005,0,1
10,450,0,1,0,1,1,0,1,979687,980137,0,1
10,550,1,0,1,0,0,1,0,982803,983353,0,1
10,517,0,1,0,1,1,1,0,986318,986835,0,1
10,550,1,0,1,0,2,0,1,989784,990334,0,1
10,617,1,0,1,0,1,1,0,992866,993483,0,1
10,550,0,1,0,1,0,0,1,996415,996965,0,1
10,433,0,1,1,0,1,1,0,999864,1000297,0,0
10,549,0,1,1,0,2,1,0,1003213,1003762,0,0
10,483,1,0,1,0,0,1,0,1006462,1006945,0,1
10,484,0,1,0,1,1,1,0,1009810,1010294,0,1
10,417,0,1,1,0,1,0,1,1013109,1013526,0,0
10,567,1,0,1,0,2,1,0,1034795,1035362,0,1
10,434,0,1,0,1,0,0,1,1038377,1038811,0,1
10,416,0,1,0,1,0,1,0,1041660,1042076,0,1
10,384,0,1,1,0,2,1,0,1044875,1045259,0,0
10,483,0,1,1,0,0,1,0,1047791,1048274,0,0
10,400,1,0,1,0,2,0,1,1051007,1051407,0,1
10,417,1,0,1,0,2,0,1,1053989,1054406,0,1
10,483,0,1,0,1,2,0,1,1057338,1057821,0,1
10,433,0,1,0,1,1,0,1,1060404,1060837,0,1
10,416,0,1,0,1,1,0,1,1063636,1064052,0,1
10,483,1,0,1,0,0,0,1,1066985,1067468,0,1
10,466,1,0,1,0,0,0,1,1070417,1070883,0,1
10,566,1,0,1,0,1,0,1,1073583,1074149,0,1
10,516,0,1,0,1,2,1,0,1076715,1077231,0,1
10,400,0,1,0,1,2,1,0,1080114,1080514,0,1
10,450,0,1,0,1,1,0,1,1083296,1083746,0,1
10,466,1,0,1,0,2,0,1,1086712,1087178,0,1
10,383,1,0,1,0,2,1,0,1089977,1090360,0,1
10,383,1,0,1,0,2,0,1,1092993,1093376,0,1
10,583,1,0,1,0,0,1,0,1096192,1096775,0,1
10,533,0,1,0,1,2,1,0,1099541,1100074,0,1
10,484,1,0,1,0,0,0,1,1103039,1103523,0,1
10,384,0,1,0,1,1,0,1,1106438,1106822,0,1
10,384,0,1,0,1,1,1,0,1109637,1110021,0,1
10,483,0,1,0,1,0,0,1,1112570,1113053,0,1
10,467,0,1,0,1,0,1,0,1115635,1116102,0,1
10,434,1,0,1,0,2,1,0,1118884,1119318,0,1
10,533,0,1,0,1,1,0,1,1122000,1122533,0,1
10,517,0,1,0,1,2,1,0,1125565,1126082,0,1
10,484,0,1,0,1,1,1,0,1129064,1129548,0,1
10,450,0,1,0,1,0,1,0,1132380,1132830,0,1
10,449,0,1,0,1,1,1,0,1135396,1135845,0,1
10,466,0,1,0,1,1,0,1,1138445,1138911,0,1
10,466,0,1,1,0,1,0,1,1141677,1142143,0,0
10,783,1,0,1,0,2,1,0,1144909,1145692,0,1
10,583,0,1,0,1,0,0,1,1148641,1149224,0,1
10,1033,0,1,1,0,0,1,0,1151774,1152807,0,0
10,483,1,0,1,0,2,0,1,1155672,1156155,0,1
10,550,0,1,1,0,1,0,1,1158771,1159321,0,0
10,450,0,1,0,1,2,1,0,1162253,1162703,0,1
10,650,0,1,0,1,2,1,0,1165652,1166302,0,1
10,516,0,1,0,1,1,0,1,1168885,1169401,0,1
10,350,0,1,0,1,1,0,1,1172400,1172750,0,1
10,400,0,1,0,1,0,1,0,1175666,1176066,0,1
10,383,1,0,0,1,2,0,1,1178898,1179281,0,0
10,416,0,1,1,0,2,1,0,1182014,1182430,0,0
10,516,1,0,1,0,0,0,1,1185063,1185579,0,1
10,400,0,1,0,1,1,0,1,1188511,1188911,0,1
10,484,1,0,1,0,1,0,1,1191910,1192394,0,1
10,516,0,1,0,1,0,1,0,1195343,1195859,0,1
10,433,0,1,0,1,2,0,1,1198725,1199158,0,1
10,600,1,0,1,0,0,0,1,1202157,1202757,0,1
10,433,0,1,1,0,1,1,0,1205689,1206122,0,0
10,500,0,1,0,1,0,1,0,1209071,1209571,0,1
10,566,1,0,1,0,2,0,1,1212437,1213003,0,1
10,433,0,1,0,1,2,1,0,1215636,1216069,0,1
10,466,0,1,0,1,1,1,0,1218852,1219318,0,1
10,433,0,1,0,1,0,0,1,1222334,1222767,0,1
10,467,1,0,1,0,1,1,0,1225699,1226166,0,1
10,400,0,1,0,1,0,0,1,1228915,1229315,0,1
10,567,0,1,0,1,2,0,1,1232030,1232597,0,1
10,483,1,0,1,0,0,0,1,1235546,1236029,0,1
10,400,0,1,0,1,2,1,0,1238778,1239178,0,1
10,367,0,1,1,0,0,1,0,1242177,1242544,0,0
10,533,0,1,0,1,2,0,1,1245260,1245793,0,1
10,450,0,1,0,1,1,0,1,1248392,1248842,0,1
10,467,1,0,1,0,2,0,1,1251757,1252224,0,1
10,484,1,0,1,0,0,1,0,1254806,1255290,0,1
10,499,0,1,0,1,0,0,1,1258239,1258738,0,1
11,667,0,1,0,1,2,0,1,12947,13614,0,1
11,866,1,0,1,0,0,1,0,16263,17129,0,1
11,734,1,0,1,0,0,0,1,20111,20845,0,1
11,550,1,0,1,0,2,1,0,23627,24177,0,1
11,667,1,0,1,0,0,1,0,26759,27426,0,1
11,617,1,0,1,0,2,1,0,30141,30758,0,1
11,583,1,0,1,0,1,0,1,33707,34290,0,1
11,1283,1,0,1,0,1,1,0,37222,38505,0,1
11,949,0,1,0,1,1,1,0,41155,42104,0,1
11,800,0,1,0,1,0,0,1,45020,45820,0,1
11,833,1,0,1,0,0,0,1,48819,49652,0,1
11,749,0,1,1,0,0,0,1,52268,53017,0,0
11,616,1,0,1,0,1,0,1,55700,56316,0,1
11,450,1,0,1,0,1,1,0,58949,59399,0,1
11,883,1,0,1,0,1,1,0,62081,62964,0,1
11,550,1,0,1,0,2,1,0,65696,66246,0,1
11,783,0,1,0,1,0,0,1,68995,69778,0,1
11,733,0,1,0,1,1,1,0,72411,73144,0,1
11,1300,0,0,0,1,1,0,1,76126,77426,1,NaN
11,900,1,0,1,0,0,0,1,80225,81125,0,1
11,1067,0,1,0,1,0,1,0,83990,85057,0,1
11,683,1,0,1,0,2,1,0,87939,88622,0,1
11,650,0,1,0,1,0,0,1,91355,92005,0,1
11,1050,0,1,0,1,0,1,0,95020,96070,0,1
11,883,1,0,1,0,2,0,1,98769,99652,0,1
11,900,1,0,1,0,1,0,1,102384,103284,0,1
11,733,0,1,0,1,1,1,0,106117,106850,0,1
11,833,1,0,1,0,0,1,0,109815,110648,0,1
11,749,0,1,0,1,1,1,0,113198,113947,0,1
11,1300,0,0,0,1,1,1,0,116546,117846,1,NaN
11,983,1,0,1,0,0,0,1,120962,121945,0,1
11,983,1,0,1,0,0,1,0,124710,125693,0,1
11,1299,0,0,0,1,0,1,0,128243,129542,1,NaN
11,1167,1,0,1,0,2,1,0,132674,133841,0,1
11,784,0,1,0,1,0,1,0,136706,137490,0,1
11,733,1,0,1,0,0,1,0,140205,140938,0,1
11,883,1,0,1,0,0,0,1,143638,144521,0,1
11,700,1,0,1,0,0,0,1,147153,147853,0,1
11,1299,0,0,0,1,2,0,1,150669,151968,1,NaN
11,749,1,0,1,0,1,1,0,154701,155450,0,1
11,733,1,0,1,0,2,1,0,158266,158999,0,1
11,1299,0,0,0,1,0,1,0,161682,162981,1,NaN
11,516,0,1,0,1,1,0,1,165947,166463,0,1
11,1183,0,1,0,1,2,1,0,169046,170229,0,1
11,733,1,0,1,0,2,0,1,172778,173511,0,1
11,1083,0,1,0,1,1,1,0,176127,177210,0,1
11,766,1,0,1,0,2,1,0,179876,180642,0,1
11,767,0,1,0,1,0,0,1,183441,184208,0,1
11,733,1,0,1,0,0,1,0,186823,187556,0,1
11,734,0,1,0,1,1,0,1,190305,191039,0,1
11,783,1,0,1,0,0,1,0,193821,194604,0,1
11,1300,0,0,0,1,0,1,0,197486,198786,1,NaN
11,1267,0,1,1,0,2,1,0,201818,203085,0,0
11,1116,1,0,0,1,2,0,1,205884,207000,0,0
11,716,1,0,1,0,2,0,1,209816,210532,0,1
11,866,1,0,1,0,2,1,0,213248,214114,0,1
11,833,1,0,1,0,0,1,0,217130,217963,0,1
11,683,1,0,1,0,1,1,0,220729,221412,0,1
11,1300,0,0,0,1,0,1,0,224144,225444,1,NaN
11,1266,0,1,0,1,0,0,1,228443,229709,0,1
11,850,1,0,1,0,1,1,0,232625,233475,0,1
11,783,0,1,0,1,1,1,0,236324,237107,0,1
11,866,1,0,1,0,2,1,0,239906,240772,0,1
11,783,0,1,0,1,2,1,0,243638,244421,0,1
11,1299,0,0,0,1,0,0,1,247087,248386,1,NaN
11,983,1,0,1,0,2,1,0,251535,252518,0,1
11,983,1,0,1,0,0,0,1,255201,256184,0,1
11,800,1,0,1,0,1,0,1,259066,259866,0,1
11,750,1,0,1,0,0,1,0,262615,263365,0,1
11,1300,0,0,0,1,1,0,1,266147,267447,1,NaN
11,634,1,0,1,0,2,0,1,270462,271096,0,1
11,633,0,1,0,1,1,1,0,273845,274478,0,1
11,484,1,0,1,0,2,1,0,292880,293364,0,1
11,1299,0,0,0,1,2,1,0,296313,297612,1,NaN
11,600,1,0,1,0,2,0,1,300561,301161,0,1
11,650,1,0,1,0,2,0,1,303827,304477,0,1
11,617,1,0,1,0,2,0,1,307009,307626,0,1
11,667,0,1,0,1,1,1,0,310391,311058,0,1
11,933,0,1,0,1,1,1,0,313757,314690,0,1
11,833,1,0,1,0,0,1,0,317639,318472,0,1
11,633,1,0,1,0,1,0,1,321155,321788,0,1
11,866,1,0,1,0,0,0,1,324620,325486,0,1
11,650,0,1,0,1,0,1,0,328302,328952,0,1
11,666,0,1,1,0,2,0,1,331668,332334,0,0
11,1283,0,1,1,0,2,1,0,335033,336316,0,0
11,1249,1,0,1,0,2,1,0,338849,340098,0,1
11,483,1,0,1,0,2,1,0,343081,343564,0,1
11,717,0,1,1,0,0,1,0,346296,347013,0,0
11,317,1,0,0,1,1,1,0,349678,349995,0,0
11,566,0,1,0,1,0,0,1,352961,353527,0,1
11,633,0,1,0,1,1,0,1,356160,356793,0,1
11,300,1,0,1,0,2,0,1,359658,359958,0,1
11,300,1,0,1,0,2,0,1,362924,363224,0,1
11,433,1,0,1,0,2,1,0,365990,366423,0,1
11,533,1,0,1,0,0,0,1,369089,369622,0,1
11,367,0,1,1,0,1,1,0,372554,372921,0,0
11,850,0,1,0,1,0,0,1,375470,376320,0,1
11,850,0,1,0,1,1,1,0,379002,379852,0,1
11,417,1,0,1,0,0,0,1,382401,382818,0,1
11,500,1,0,0,1,0,1,0,385500,386000,0,0
11,700,0,1,0,1,1,1,0,388882,389582,0,1
11,850,1,0,1,0,0,1,0,392114,392964,0,1
11,833,0,1,0,1,1,1,0,395697,396530,0,1
11,666,0,1,0,1,1,0,1,399479,400145,0,1
11,949,0,1,0,1,0,0,1,402728,403677,0,1
11,717,0,1,0,1,1,1,0,406476,407193,0,1
11,633,1,0,1,0,2,0,1,409992,410625,0,1
11,1299,0,0,0,1,1,1,0,413441,414740,1,NaN
11,966,0,1,0,1,1,1,0,417773,418739,0,1
11,633,1,0,1,0,2,0,1,421372,422005,0,1
11,667,1,0,1,0,2,0,1,424637,425304,0,1
11,534,1,0,1,0,2,0,1,427919,428453,0,1
11,1300,0,0,1,0,1,1,0,431035,432335,1,NaN
11,766,0,1,1,0,0,1,0,435267,436033,0,0
11,1300,0,0,0,1,1,0,1,438649,439949,1,NaN
11,583,0,1,0,1,1,1,0,442998,443581,0,1
11,750,1,0,1,0,1,0,1,446463,447213,0,1
11,700,1,0,1,0,2,0,1,449862,450562,0,1
11,1066,0,1,0,1,2,0,1,453261,454327,0,1
11,767,1,0,1,0,2,1,0,457026,457793,0,1
11,783,0,1,0,1,2,0,1,460675,461458,0,1
11,733,0,1,0,1,0,0,1,464091,464824,0,1
11,566,0,1,0,1,2,1,0,467690,468256,0,1
11,634,1,0,1,0,1,0,1,471238,471872,0,1
11,633,0,1,0,1,1,1,0,474454,475087,0,1
11,633,0,1,0,1,1,1,0,477986,478619,0,1
11,650,1,0,1,0,2,0,1,481235,481885,0,1
11,617,0,1,0,1,1,0,1,484634,485251,0,1
11,1150,0,1,0,1,2,0,1,488133,489283,0,1
11,767,0,1,0,1,0,1,0,492298,493065,0,1
11,417,0,1,0,1,0,0,1,495780,496197,0,1
11,250,1,0,1,0,2,0,1,499196,499446,0,1
11,583,1,0,1,0,1,1,0,502045,502628,0,1
11,583,1,0,1,0,2,1,0,505527,506110,0,1
11,733,0,1,0,1,1,1,0,509059,509792,0,1
11,917,0,1,1,0,0,1,0,512791,513708,0,0
11,766,0,1,0,1,2,1,0,516707,517473,0,1
11,517,1,0,1,0,1,0,1,520139,520656,0,1
11,516,0,1,0,1,0,1,0,523355,523871,0,1
11,633,0,1,0,1,1,1,0,526404,527037,0,1
11,983,0,1,0,1,2,0,1,529819,530802,0,1
11,833,0,1,1,0,0,1,0,533601,534434,0,0
11,1300,0,0,0,1,1,0,1,537133,538433,1,NaN
11,766,1,0,1,0,0,1,0,541532,542298,0,1
11,700,0,1,0,1,0,1,0,544997,545697,0,1
11,583,1,0,1,0,2,1,0,563270,563853,0,1
11,617,0,1,0,1,0,1,0,566702,567319,0,1
11,566,1,0,0,1,2,0,1,570118,570684,0,0
11,550,0,1,0,1,0,1,0,573333,573883,0,1
11,533,0,1,0,1,1,1,0,576749,577282,0,1
11,1167,0,1,0,1,1,0,1,580264,581431,0,1
11,600,0,1,0,1,1,0,1,584213,584813,0,1
11,817,1,0,1,0,2,0,1,587545,588362,0,1
11,783,0,1,0,1,2,0,1,591327,592110,0,1
11,733,1,0,1,0,2,1,0,594676,595409,0,1
11,1299,0,0,1,0,0,1,0,598092,599391,1,NaN
11,700,1,0,1,0,0,1,0,602207,602907,0,1
11,616,0,1,0,1,1,0,1,605556,606172,0,1
11,950,0,1,0,1,1,0,1,609138,610088,0,1
11,700,0,1,0,1,0,1,0,612770,613470,0,1
11,1133,0,1,0,1,0,1,0,616419,617552,0,1
11,567,1,0,1,0,1,0,1,620501,621068,0,1
11,583,1,0,1,0,2,0,1,624017,624600,0,1
11,850,1,0,1,0,0,0,1,627182,628032,0,1
11,550,1,0,1,0,0,0,1,630964,631514,0,1
11,1299,0,0,1,0,2,1,0,634380,635679,1,NaN
11,817,0,1,0,1,0,0,1,638495,639312,0,1
11,533,0,1,0,1,1,1,0,642111,642644,0,1
11,650,0,1,1,0,0,1,0,645609,646259,0,0
11,517,0,1,0,1,1,0,1,649108,649625,0,1
11,1300,0,0,1,0,2,1,0,652357,653657,1,NaN
11,817,0,1,0,1,0,1,0,656739,657556,0,1
11,699,1,0,1,0,2,0,1,660405,661104,0,1
11,700,0,1,0,1,0,1,0,664103,664803,0,1
11,933,0,1,1,0,2,1,0,667386,668319,0,0
11,1233,0,1,1,0,1,1,0,671268,672501,0,0
11,733,0,1,0,1,1,0,1,675233,675966,0,1
11,566,0,1,0,1,0,1,0,678699,679265,0,1
11,833,0,1,0,1,1,0,1,681981,682814,0,1
11,567,0,1,0,1,0,0,1,685646,686213,0,1
11,633,1,0,1,0,2,0,1,688945,689578,0,1
11,800,0,1,0,1,0,0,1,692427,693227,0,1
11,766,1,0,1,0,2,1,0,695843,696609,0,1
11,650,0,1,0,1,1,1,0,699342,699992,0,1
11,817,1,0,1,0,0,0,1,702557,703374,0,1
11,650,0,1,1,0,0,1,0,706123,706773,0,0
11,1300,0,0,0,1,0,1,0,709555,710855,1,NaN
11,700,0,1,0,1,1,0,1,713704,714404,0,1
11,716,1,0,1,0,0,0,1,717186,717902,0,1
11,600,0,1,0,1,1,1,0,720618,721218,0,1
11,634,0,1,0,1,1,0,1,723900,724534,0,1
11,699,0,1,0,1,2,1,0,727233,727932,0,1
11,583,0,1,0,1,2,0,1,730948,731531,0,1
11,750,0,1,0,1,0,0,1,734247,734997,0,1
11,533,0,1,0,1,1,0,1,737729,738262,0,1
11,566,1,0,1,0,2,1,0,741245,741811,0,1
11,733,1,0,1,0,1,0,1,744727,745460,0,1
11,1216,1,0,1,0,0,1,0,748226,749442,0,1
11,733,1,0,1,0,1,0,1,752391,753124,0,1
11,1299,0,0,0,1,0,1,0,755790,757089,1,NaN
11,783,1,0,0,1,0,0,1,759805,760588,0,0
11,733,0,1,0,1,2,1,0,763171,763904,0,1
11,733,0,1,0,1,2,1,0,766486,767219,0,1
11,717,1,0,1,0,1,0,1,769835,770552,0,1
11,634,0,1,0,1,2,0,1,773267,773901,0,1
11,683,1,0,1,0,0,0,1,776900,777583,0,1
11,633,1,0,1,0,0,0,1,780565,781198,0,1
11,733,1,0,1,0,1,1,0,784097,784830,0,1
11,667,0,1,0,1,0,0,1,787679,788346,0,1
11,634,1,0,1,0,2,1,0,791361,791995,0,1
11,733,0,1,0,1,1,0,1,794710,795443,0,1
11,600,1,0,1,0,2,0,1,798359,798959,0,1
11,883,1,0,1,0,1,0,1,801625,802508,0,1
11,633,1,0,1,0,0,0,1,805457,806090,0,1
11,567,1,0,1,0,0,0,1,808689,809256,0,1
